arxiv_id,score,title,authors,published,updated,categories,matches,abstract_url,pdf_url,abstract
2609.01711,11,JWST Reveals a Candidate Supermassive Black Hole Binary at z=4.3 in the Brightest Sub-millimeter Galaxy in COSMOS-Web,Jed McKinney; Ansh Gupta; Julian B. Munoz; John Chisholm; Caitlin M. Casey; Stephanie M. Urbano Stawinski; Olivia Cooper; Erini Lambrides; Hollis Akins; Maximilien Franco; Archana Aravindan; Seiji Fujimoto; Kohei Inayoshi; Andreas L. Faisst; Jeyhan S. Kartaltepe; Michael Boylan-Kolchin,2026-09-01T18:00:01+00:00,2026-09-01T18:00:01+00:00,astro-ph.GA; astro-ph.CO,JWST; COSMOS; COSMOS-Web; NIRCam; NIRSpec; galaxy; galaxies; extragalactic; stellar population; active galactic nucleus; AGN; quiescent; dust attenuation; morphology,https://arxiv.org/abs/2609.01711,https://arxiv.org/pdf/2609.01711v1,"We present JWST/NIRSpec PRISM and G395M grating spectroscopy for AzTEC-1, a massive sub-mm bright galaxy at $z=4.34$ in the COSMOS extragalactic field. The PRISM spectrum reveals strong H$α$, a significant Balmer break, and no H$β$ detection, indicating a $100-400$ Myr-old stellar population and high dust attenuation. BPT line ratios indicate the presence of an Active Galactic Nucleus (AGN). Decomposing narrow and broad line components, we recover broad, blueshifted H$α$ with a velocity offset of $1245{\,\rm km\,s^{-1}}$ from the systemic narrow line velocity and with FWHM$\,\sim2500\,{\rm km\,s^{-1}}$. AzTEC-1's smooth morphology and stellar age is suggestive of a past merger-induced starburst period that would have brought in a second supermassive black hole, raising the possibility for a binary supermassive black hole system. In this scenario, we assume that the lower mass black hole hosts a broad line region orbiting a quiescent primary. Evidence for an extended outflow is not found in the 2D spectrum, NIRCam imaging, resolved ALMA observations of dust continuum, or CO, [C II]$_{157\,μ\rm m}$ and [N II]$_{\rm 205\,μm}$ kinematics. AzTEC-1's high central gas mass surface density and dynamically unstable gas disk indicates that massive gas clouds external to the candidate binary SMBH's orbit might have played a role in stalling infall from $\sim10$ Myr to $\sim100$ Myr through dynamical torques, which has been theorized to occur in the nuclei of massive galaxies like AzTEC-1. If the supermassive black hole binary is confirmed, AzTEC-1 would be an excellent laboratory into the astrophysics driving low-frequency gravitational wave detections."
2609.02558,9,Constraining reionization-era Ly$α$ escape with JELS-MUSE: a highly complete H$α$-selected sample at $z\sim6.1$,A. L. Patrick; K. J. Duncan; Z. Li; C. A. Pirie; A. M. Swinbank; L. C. Keating; S. R. Flury; R. Begley; P. N. Best; M. Brinch; A. C. Carnall; F. Cullen; J. S. Dunlop; E. Ibar; J. Matthee; D. J. McLeod; A. Puglisi; H. M. O. Stephenson; J. P. Stott,2026-09-02T13:10:52+00:00,2026-09-02T13:10:52+00:00,astro-ph.GA,JWST; galaxies; reionization; stellar mass; emission line; dust attenuation,https://arxiv.org/abs/2609.02558,https://arxiv.org/pdf/2609.02558v1,"The Ly$α$ escape fraction, $f_{\rm{esc}}^{\rm{Ly}α}$, probes both the interstellar medium (ISM) conditions governing ionizing photon escape and the rising neutral fraction of the IGM through the Epoch of Reionization (EoR). Characterising the intrinsic, ISM-driven distribution of $f_{\rm{esc}}^{\rm{Ly}α}$ before IGM attenuation becomes dominant is essential to interpret the observed decline in Ly$α$ visibility through the EoR. We present $f_{\rm{esc}}^{\rm{Ly}α}$ measurements for a highly complete, H$α$-flux-limited sample of 24 star-forming galaxies at $z \approx 6.1$, drawn from the JWST Emission Line Survey (JELS) and observed in Ly$α$ with VLT/MUSE as part of the JELS-MUSE Large Area Survey. We detect Ly$α$ in 12 of 24 sources and a Ly$α$ emitter fraction of $X_{\rm{Ly}α} = 33 \pm 12$ per cent using the canonical EW(Ly$α$) $> 25 \, \mathring{\rm{A}}$ definition. Incorporating non-detections via reverse Kaplan-Meier survival analysis yields $\langle f_{\rm{esc}}^{\rm{Ly}α} \rangle = 0.07^{+0.04}_{-0.03}$, consistent with an independent stacked-flux estimate of $0.08^{+0.02}_{-0.02}$. Using reionization simulations matched to the area, depth, and redshift range of our survey, we find that all galaxies are expected to experience broadly similar IGM transmission, so we postulate that the large scatter in $f_{\rm{esc}}^{\rm{Ly}α}$ reflects genuine ISM-driven variance rather than differences in the surrounding IGM. Among the detections, higher $f_{\rm{esc}}^{\rm{Ly}α}$ galaxies tend to have lower nebular dust attenuation, bluer UV slopes, and lower stellar mass, consistent with feedback-regulated escape through localised, low-column-density ISM channels around star-forming regions. These results benchmark intrinsic Ly$α$ escape at the end of reionization, against which IGM suppression at $z > 7$ can be interpreted."
2609.00613,8,Nanohertz Gravitational-Wave Constraints on Supermassive Binary Black Holes at Cosmic Dawn,Yiqin Chen; Shi-Yi Zhao; Xingjiang Zhu; N. D. Ramesh Bhat; Jacob Cardinal Tremblay; Małgorzata Curyło; Valentina Di Marco; George Hobbs; Wenhua Ling; Rami F. Mandow; Richard N. Manchester; Saurav Mishra; Daniel J. Reardon; Sparrow Roch; Christopher J. Russell; Ryan M. Shannon; Jingbo Wang; Shuangqiang Wang; Andrew Zic,2026-09-01T02:58:08+00:00,2026-09-01T02:58:08+00:00,astro-ph.HE; astro-ph.CO; astro-ph.GA; gr-qc,JWST; JADES; galaxy; cosmic dawn; high redshift,https://arxiv.org/abs/2609.00613,https://arxiv.org/pdf/2609.00613v1,"Standard continuous gravitational-wave searches with pulsar timing arrays (PTAs) neglect cosmological redshift, restricting their applicability to the local Universe. We introduce a redshift-aware PTA framework and apply it to the Parkes PTA Data Release 3, deriving the first direct constraints on supermassive binary black holes (SMBBHs) at the cosmic dawn. Evaluating our limits across a broad redshift range, we observationally establish the non-monotonic mass-redshift exclusion boundary driven by the theoretical ``redshift bias"", demonstrating how PTAs can effectively probe sources at extreme distances. Redshift-aware targeted searches toward high-redshift systems, including the ultraluminous quasar J0100+2802 ($z=6.327$) and the JWST-discovered galaxy JADES-GS-z14-0 ($z=14.32$), rigorously exclude SMBBHs with chirp masses $\mathcal{M}_c \gtrsim 10^{10} M_\odot$ across the nanohertz frequency band. Finally, we demonstrate that high-redshift binaries can be robustly detected and localized, allowing for the accurate measurement of their intrinsic properties. Our results provide the tightest constraints to date on SMBBHs at $z > 6$ and establish a practical framework for probing early-Universe black hole assembly."
2609.01903,7,The GOGREEN Survey: AI Powered Deconvolution Lifts The Veil on Outside-in Environmental Quenching at z > 1,Aurelien Henry; Gillian Wilson; Gregory Rudnick; Pascale Jablonka; Utsav Akhaury; Craig Brooks; Michael Balogh; Ben Forrest; Adam Muzzin; Visal Sok; Mohamed H. Abdullah; M. E. Wisz; Elias Works,2026-09-01T22:04:12+00:00,2026-09-01T22:04:12+00:00,astro-ph.GA,JWST; galaxies; high redshift; star formation; stellar mass; quiescent,https://arxiv.org/abs/2609.01903,https://arxiv.org/pdf/2609.01903v1,"A powerful probe of the physical processes that quench star formation in dense environments is determining where within galaxies star formation is suppressed. At high redshift, the spatial resolution of multi-band imaging limits such measurements. We use deep-learning-based deconvolution to recover spatially resolved optical and near-infrared photometry for galaxies in nine GOGREEN clusters at 1<z<1.4, using customized models trained on HST and JWST imaging. Using resolved rest-frame UVJ colors, we classify galaxies by the star-forming states of their inner and outer regions into predominantly star-forming, predominantly quiescent, inside-quenched, or outside-quenched. We find that 24% of galaxies classified as quiescent from their integrated colors retain significant star formation. The predominantly quiescent fraction increases with stellar mass and is higher in clusters than in the field while the cluster quenched fraction excess is, when limiting to predominantly quenched galaxies, approximately 20%. Contrary to previous GOGREEN studies using integrated colors, we find this excess to be independent of stellar mass, demonstrating that partially quenched galaxies can bias measurements based on integrated colors. Among galaxies retaining significant star formation, outside-quenched galaxies are substantially more common than inside-quenched galaxies and have a fraction excess of (22.8+/-5.8)% in clusters relative to the field at low masses. This provides evidence that clusters preferentially suppress star formation in the outskirts of low-mass galaxies. Our results demonstrate the importance of spatially resolved classifications for interpreting environmental quenching at z~1 and the potential of deep-learning-based deconvolution to recover such information from large ground-based imaging datasets."
2609.02179,5,The Intermediate-Mass Black Hole Reverberation Mapping Project: Scientific Overview and Sample Characteristics,Hengxiao Guo; Jiancheng Wu; Wenwen Zuo; Ruining Tian; Xuechen Zheng; Meicun Hou; Paulina Lira; Philip G. Edwards; Vivian U; Shu Wang; Mar Mezcua; Luis C. Ho; Minfeng Gu; Tao An; Samuzal Barua; Colin J. Burke; Zhen-yi Cai; Xuheng Ding; Haicheng Feng; Alok C. Gupta; ShaSha Li; Wanling Liu; Wen-juan Liu; Ru-sen Lu; Dragana Ilić; Andjelka B. Kovačević; Yu Pan; Luka Č. Popović; Wenke Ren; Paula Sánchez-Sáez; Jamie Stevens; Jingbo Sun; Mouyuan Sun; Chizhuo Wang; Junxian Wang; Rongfeng Shen; Xuebing Wu; Yong Shi; Zhefu Yu; Zhenya Zheng; Ling Zhu,2026-09-02T06:41:23+00:00,2026-09-02T06:41:23+00:00,astro-ph.GA,James Webb Space Telescope; galaxy; galaxies; high redshift,https://arxiv.org/abs/2609.02179,https://arxiv.org/pdf/2609.02179v1,"Recent discoveries with the James Webb Space Telescope of massive black holes at high redshift have highlighted fundamental questions about black hole seed formation and the coevolution of black holes with their host galaxies. Because the initial seed population cannot yet be observed directly, nearby intermediate-mass black holes provide a complementary fossil record of black hole formation and early growth. Motivated by this opportunity, we present the Intermediate-Mass Black Hole Reverberation Mapping (IMBH-RM) project and construct a homogeneous Sloan Digital Sky Survey sample of active broad-line IMBHs by uniformly reanalyzing literature candidates with consistent spectral decomposition and black hole mass estimation. Our sample contains 192 reliable IMBH candidates at $z\lesssim0.3$ with $\log(M_{\rm BH}/M_\odot)<6$, including four particularly compelling sources with $\log(M_{\rm BH}/M_\odot)<5$. The primary goal of IMBH-RM is to obtain reliable black hole masses from direct measurements and characteristic sizes of the broad-line region and accretion disk for a carefully selected subsample. These measurements will provide robust low-mass anchors for calibrating single-epoch black hole mass estimates and extending black hole--galaxy scaling relations into the IMBH regime. By building a statistically meaningful reverberation-mapped sample spanning $10^4-10^6\,M_\odot$, we aim to constrain the local IMBH mass distribution and place observational constraints on competing black hole seed formation scenarios. The future Multi-Channel Imager aboard the Chinese Space-station Survey Telescope provides a particularly promising platform for achieving these goals."
2609.01880,5,EWOCS-IX: JWST/NIRCam observations of Westerlund 2 - Identification of candidate substellar members,V. Almendros-Abad; M. G. Guarcello; K. Muzic; A. Scholz; M. Andersen; A. Bayo; W. Best; D. Capela; M. Gennaro; A. Ginsburg; J. B. Lovell; K. Monsch; E. Moraux; L. Prisinzano; T. Rom; E. Sabbi; P. Zeidler; C. Argiroffi; R. Bonito; D. Calzetti; V. Cusimano; F. Damiani; J. J. Drake; T. J. Haworth; N. D. Richardson; M. Robberto; S. Sciortino; N. J. Wright; T. Ziliotto,2026-09-01T21:25:26+00:00,2026-09-01T21:25:26+00:00,astro-ph.GA; astro-ph.SR,JWST; NIRCam; spectral energy distribution,https://arxiv.org/abs/2609.01880,https://arxiv.org/pdf/2609.01880v1,"[Abridged] Investigating substellar populations in young massive clusters offers crucial insights into the formation of brown dwarfs (BDs) and the role of environmental conditions in shaping their properties. Westerlund 2 (Wd2), as one of the nearest dense and massive clusters in the Milky Way, represents an ideal laboratory for studying the effects of high stellar density and ionizing radiation from massive stars on BD formation. This paper presents deep JWST/NIRCam observations of Wd2 in a large number of filters between 1.15 and 4.1 $μm$. Our analysis focuses on identifying and characterizing the BD population within the cluster. We carried out PSF photometry on deep JWST/NIRCam data obtained in 4 wide and 6 medium-band filters, using DOLPHOT. The resulting catalog was used to identify BD candidates in Wd2 through spectral energy distribution (SED) fitting with atmospheric models. The 50\% detection limit of our NIRCam catalog is $\sim$0.015-0.02 $M_\odot$, at the distance, age, and extinction of Wd2, providing the deepest view of a supermassive star cluster to date. We identify 353 substellar candidates. Most candidates (301) lie above the 10 Myr isochrone in the Hertzsprung--Russell diagram consistent with cluster membership, which are defined as strong candidates. Comparison with a control field indicates a contamination level of $\lesssim$5\% for the strong candidate sample down to masses of $\sim$0.01--0.015~$M_\odot$. We identify 73 candidates exhibiting infrared excess indicative of circumstellar disks. These objects occupy the expected infrared-excess locus in de-reddened color diagrams and represent $27.7^{+3.4}_{-3.2}$\% of the candidates detected in F410M. The resulting catalog provides a well-characterized sample for future spectroscopic confirmation and subsequent studies of the substellar population of Wd2."
