arxiv_id,score,title,authors,published,updated,categories,matches,abstract_url,pdf_url,abstract
2607.21739,9,SED Fitting of the Globular Clusters in Abell 2744 at z=0.3,Jinoo Kim; William E. Harris,2026-07-23T18:45:32+00:00,2026-07-23T18:45:32+00:00,astro-ph.GA,JWST; NIRCam; galaxy; SED fitting; spectral energy distribution; metallicity,https://arxiv.org/abs/2607.21739,https://arxiv.org/pdf/2607.21739v1,"We present a spectral energy distribution (SED) fitting analysis of globular cluster (GC) candidates in Abell 2744, a massive galaxy cluster at redshift z = 0.308 with a lookback time of 3.5 Gyr, using deep JWST/NIRCam photometry. By leveraging observations in eight broadband filters (F070W to F444W), we derive constraints on GC masses, ages, and metallicities of 69 GC candidates, refining previous studies focused on color-magnitude analysis. The inferred GC masses predominantly fall near 10^7 M_sun, consistent with the high-mass end of typical GCs seen in the Local Group and overlapping with UCDs (Ultra-Compact Dwarfs). Although the best-fit age estimates are unavoidably uncertain, we very tentatively identify two prominent concentrations: one at intermediate ages (4-6.5 Gyr) near [M/H]=-0.25; and a second at older ages 8 - 10 Gyr with both metal-poor ([M/H]=-0.66) and metal-rich ([M/H]=+0.15) components. As expected for broadband SED fitting, we find mass-age and age-metallicity degeneracies in our result. Monte Carlo error propagation and tests with different SSP model assumptions show that the population-level trends in age and metallicity are preserved, although individual age estimates must be interpreted with caution. The resulting mass-to-light ratios show wavelength dependence with a mild decline toward longer wavelengths and increase with age, while showing minimal sensitivity to metallicity. These results demonstrate the power and current limitations of multi-band JWST SED fitting that highlight the potential of future JWST data for detailed characterization of GCs at lookback times of several Gigayears."
2607.21733,5,JWST/MIRI Reveals the Evolution from Molecular to Atomic Disk Winds,Naman S. Bajaj; Ilaria Pascucci; Sylvie Cabrit; Suzan Edwards; Gabriele Cugno; Andrew D. Sellek; Joan R. Najita; Ke Zhang; Richard Alexander; Gregory J. Herczeg; Uma Gorti; Sophie C. Clark; Tracy L. Beck,2026-07-23T18:30:51+00:00,2026-07-23T18:30:51+00:00,astro-ph.EP,JWST; MIRI; stellar mass,https://arxiv.org/abs/2607.21733,https://arxiv.org/pdf/2607.21733v1,"The evolution and dispersal of protoplanetary disks--governed by accretion, magnetically launched jets and winds, and photoevaporative winds--fundamentally shape planetary systems. Determining how these mass-loss processes co-evolve is crucial for constraining planet formation pathways. We analyze archival JWST/MIRI/IFU data of 72 inclined (i>40deg) mostly ClassII disks to identify and characterize spatially resolved jets and winds, focusing on [NeII] and H2 lines. Extended emission in H2 S(1), S(3), S(5), S(7) and/or [NeII] is detected toward 66 disks, revealing diverse morphologies. We develop a framework to identify conical H2 winds and high-velocity [NeII] jets perpendicular to the disk, detecting them toward 46 and 40 disks, respectively. All sources with [NeII] jets exhibit a corresponding wind traced in either H2 (85%) or [OI], establishing a connection between jets and winds. The detection fractions of [NeII]-jets and H2-winds correlate positively with mass accretion rate, with no dependence on disk inclination or stellar mass. Conversely, marginally resolved low-velocity [NeII] winds are found preferentially toward lower accretors. Among sources with H2 winds, detection of hotter winds traced by S(7) and S(5) declines more rapidly with decreasing accretion rate than the colder S(1) component. Comparison with high-resolution [OI]6300\textÅ spectroscopy reveals [OI] LVC and extended H2 wind detections preferentially toward moderate-to-high accretors (>~10^{-8.5}~Msun/yr), whereas lower accretors exhibit only [OI] and [NeII] winds. Together, these results indicate that atomic jets and atomic+molecular winds, consistent with an MHD disk-wind origin, dominate during early, actively accreting disk phases, while at lower accretion rates, jets weaken and winds become predominantly atomic."
2607.21719,5,Outflows in super-Eddington quasars drive clumpy circumgalactic medium and extended H$α$ nebulae at $z \gtrsim 6$,Lucas Tortora; Tiago Costa; Debora Sijacki; Jake S. Bennett,2026-07-23T18:03:41+00:00,2026-07-23T18:03:41+00:00,astro-ph.GA,JWST; galaxy; galaxies; protocluster,https://arxiv.org/abs/2607.21719,https://arxiv.org/pdf/2607.21719v1,"The discovery of gargantuan black holes with masses exceeding a billion solar masses at $z\gtrsim6$ suggests rapid black hole growth and significant energy input into their host galaxies in the early Universe. With JWST probing previously unseen phases of the interstellar (ISM) and circumgalactic (CGM) medium around $z > 6$ quasars, detailed theoretical studies can now be directly confronted with observations. We use zoom-in simulations of a massive protocluster at $z\sim6$, employing both the fiducial FABLE galaxy formation model and modifications that allow earlier black hole seeding and mildly super-Eddington accretion. The central quasar remains Compton-thick throughout most of its evolution, with the obscuration arising from the ISM of its compact host galaxy. The onset of sufficiently strong quasar feedback drives a 'blow-out' episode, clearing out escape channels for ionizing radiation and leaving the central engine unobscured. This leads to a complete transformation of the CGM, whereby powerful, metal-enriched outflows produce a population of cold, fast, neutral clumps, significantly increasing the covering fraction of neutral hydrogen in the host halo. Radiative transfer calculations performed with a new ray-tracing code show that the CGM responds to quasar activity through the formation of H$α$ nebulae, whose size and luminosity increase with the strength of quasar feedback and decrease with obscuration level. Enhanced early black hole growth thus fundamentally reshapes the ISM and CGM of $z\sim6$ quasars, leaving clear observable signatures in their obscuration, neutral hydrogen distribution, and extended H$α$ emission."
